carID,brand,model,year,transmission,mileage,fuelType,tax,mpg,engineSize,price
18961,vw, Scirocco,2016,Manual,23649,Diesel,20,55.5395,2,15290
18962,hyundi, IX35,2015,Manual,64708,Diesel,150,53.5488,1.7,8090
18963,audi, A7,2019,Automatic,978,Diesel,145,48.8979,2,35950
18964,merc, V Class,2019,Automatic,4170,Diesel,145,44.4223,2.1,40890
18966,bmw, 8 Series,2019,Automatic,5883,Petrol,145,33.853,3,62995
18967,hyundi, Santa Fe,2020,Semi-Auto,10,Diesel,145,39.2908,2.2,43995
18971,merc, V Class,2017,Automatic,86000,Diesel,145,44.6812,2.1,29990
18973,toyota, Verso,2016,Semi-Auto,12068,Petrol,160,43.6785,1.8,13990
18974,toyota, Avensis,2017,Manual,43795,Diesel,145,67.4509,1.6,9800
18976,toyota, Verso,2017,Semi-Auto,24389,Petrol,200,42.6918,1.8,12690
18977,bmw, i8,2016,Automatic,10087,Hybrid,0,68.9279,1.5,48998
18978,ford, Grand Tourneo Connect,2019,Manual,11,Diesel,145,46.2465,1.5,18490
18979,toyota, Prius,2016,Automatic,43463,Hybrid,0,93.8081,1.8,17819
18980,ford, Puma,2020,Manual,2500,Petrol,150,50.3394,1,21999
18981,hyundi, I800,2018,Automatic,34605,Diesel,145,28.0802,2.5,15990
18982,skoda, Kamiq,2019,Manual,1236,Petrol,145,48.0479,1,18999
18983,merc, M Class,2014,Semi-Auto,33271,Petrol,580,23.781,5.5,32995
18984,bmw, X6,2019,Semi-Auto,7200,Diesel,145,33.5,3,64900
18986,hyundi, Santa Fe,2017,Manual,7493,Diesel,200,46.7619,2.2,19691
18987,bmw, i8,2017,Automatic,17580,Hybrid,0,68.8715,1.5,52495
18988,ford, Puma,2020,Manual,1000,Petrol,145,50.5767,1,21000
18990,bmw, M4,2017,Semi-Auto,25777,Petrol,145,33.8471,3,33450
18991,ford, Grand C-MAX,2018,Manual,18614,Petrol,145,54.3327,1,14000
18992,merc, SLK,2015,Manual,47003,Petrol,205,41.7259,1.8,13400
18994,vauxhall, GTC,2016,Manual,29982,Petrol,160,46.9732,1.4,8099
18995,merc, CLS Class,2016,Automatic,47156,Diesel,125,57.9941,2.1,17999
18997,vw, Arteon,2019,Automatic,7273,Petrol,145,48.7014,1.5,22499
18999,vw, CC,2015,Semi-Auto,54231,Diesel,150,53.2525,2,9995
19000,hyundi, Santa Fe,2013,Semi-Auto,72854,Diesel,260,41.5854,2.2,12245
19001,skoda, Yeti,2013,Automatic,36374,Petrol,160,43.9829,1.2,9000
19002,vw, CC,2016,Manual,18229,Petrol,160,44.8757,1.4,11499
19004,audi, RS4,2018,Semi-Auto,12000,Petrol,145,32.1397,2.9,52495
19005,hyundi, I800,2019,Manual,14674,Diesel,145,31.374,2.5,18500
19006,ford, Grand C-MAX,2016,Manual,28772,Diesel,30,64.3239,1.5,9999
19008,vw, Scirocco,2016,Manual,26500,Petrol,125,52.1908,1.4,13302
19012,audi, A8,2012,Automatic,70894,Diesel,235,43.866,3,13437
19013,merc, SLK,2014,Semi-Auto,35000,Diesel,150,56.4465,2,14890
19014,ford, Grand Tourneo Connect,2018,Automatic,9486,Diesel,145,56.7368,1.5,15990
19015,skoda, Scala,2019,Manual,5421,Diesel,145,57.917,1.6,14980
19016,skoda, Yeti,2016,Manual,29426,Petrol,125,51.3686,1.2,10350
19017,bmw, 8 Series,2020,Semi-Auto,700,Petrol,145,31.3937,3,59995
19020,hyundi, I40,2019,Manual,12000,Diesel,145,53.9932,1.6,15495
19021,bmw, M4,2019,Semi-Auto,101,Petrol,145,33.6877,3,41980
19022,audi, Q8,2019,Automatic,11464,Diesel,145,33.4057,3,51862
19023,vw, Scirocco,2015,Manual,28578,Petrol,125,52.1706,1.4,10391
19024,skoda, Rapid,2017,Manual,50000,Diesel,145,74.3767,1.6,8495
19025,skoda, Scala,2019,Semi-Auto,6000,Petrol,145,45.3202,1.5,16990
19026,merc, X-CLASS,2019,Automatic,5981,Diesel,265,35.7967,2.3,25491
19027,hyundi, IX20,2016,Manual,21304,Diesel,30,64.4573,1.6,7769
19028,toyota, Prius,2016,Automatic,41487,Hybrid,0,85.5247,1.8,17480
19029,ford, Grand C-MAX,2017,Manual,10373,Petrol,145,53.9815,1,12498
19031,ford, Tourneo Custom,2016,Manual,22704,Diesel,200,44.3983,2,16700
19032,vw, Tiguan Allspace,2019,Automatic,4647,Petrol,145,30.8099,2,31113
19033,bmw, M3,2017,Semi-Auto,21431,Petrol,150,34.0805,3,37970
19034,vauxhall, Combo Life,2019,Manual,7211,Diesel,145,52.9995,1.5,14995
19035,bmw, 6 Series,2017,Automatic,39890,Diesel,145,49.4307,3,23750
19037,audi, RS4,2013,Automatic,68000,Petrol,555,26.3774,4.2,23888
19039,merc, GL Class,2015,Automatic,53789,Diesel,125,56.3911,2.1,16499
19040,skoda, Rapid,2018,Manual,11154,Petrol,145,61.3163,1,9791
19041,vw, Arteon,2019,Automatic,8686,Diesel,145,59.9394,2,29495
19042,audi, SQ5,2017,Automatic,24575,Petrol,145,34.1444,3,38950
19044,audi, SQ7,2017,Automatic,30000,Diesel,145,39.0736,4,51990
19045,audi, A7,2019,Automatic,4288,Diesel,145,38.4134,3,42500
19046,toyota, Prius,2018,Automatic,59191,Other,135,235.2136,1.8,18150
19047,merc, GL Class,2016,Automatic,54761,Diesel,125,56.9502,2.1,15750
19048,audi, A8,2018,Semi-Auto,2905,Diesel,145,40.5445,3,36995
19049,hyundi, I40,2019,Manual,20,Diesel,145,52.0065,1.6,16000
19050,ford, Grand C-MAX,2012,Manual,58745,Petrol,200,41.1016,1.6,6650
19051,ford, Mustang,2020,Manual,613,Petrol,145,31.2685,2.3,33979
19052,merc, S Class,2016,Semi-Auto,46000,Diesel,160,50.803,3,28980
19053,ford, Galaxy,2018,Manual,9609,Diesel,145,55.2547,2,21600
19055,vw, Caddy Maxi Life,2019,Manual,3349,Diesel,145,57.7466,2,19499
19056,vw, California,2019,Automatic,6739,Diesel,260,32.7922,2,57991
19057,vw, Caddy Maxi Life,2019,Automatic,100,Diesel,145,46.238,2,21999
19058,toyota, Verso,2017,Automatic,33989,Other,165,43.5083,1.8,14800
19059,merc, SLK,2016,Semi-Auto,29726,Diesel,30,70.839,2,17480
19061,ford, Tourneo Custom,2019,Manual,10012,Diesel,150,35.1711,2,24000
19063,ford, Galaxy,2016,Manual,33883,Diesel,125,56.2189,2,14999
19064,merc, CLS Class,2013,Semi-Auto,85967,Diesel,200,46.1711,3,11991
19067,vw, Arteon,2017,Semi-Auto,23559,Petrol,145,47.1477,2,21550
19068,ford, Galaxy,2018,Semi-Auto,23836,Diesel,145,52.3771,2,17995
19069,toyota, GT86,2020,Manual,516,Petrol,150,33.5406,2,27998
19070,bmw, 7 Series,2019,Semi-Auto,5113,Diesel,145,44.221,3,47000
19071,ford, Grand C-MAX,2016,Manual,15414,Diesel,30,64.2284,1.5,10277
19074,bmw, M3,2015,Semi-Auto,13537,Petrol,300,33.7623,3,32950
19076,hyundi, IX35,2013,Manual,47232,Diesel,200,48.7064,2,7776
19078,merc, V Class,2018,Manual,29723,Diesel,145,46.4532,2.1,19498
19080,merc, X-CLASS,2019,Automatic,500,Diesel,260,35.851,2.3,28945
19081,merc, CLS Class,2019,Semi-Auto,5919,Diesel,145,48.2657,2.9,34980
19082,ford, Tourneo Connect,2016,Manual,21026,Diesel,30,64.2166,1.5,11995
19083,merc, M Class,2013,Semi-Auto,57367,Diesel,200,44.6565,2.1,16300
19084,hyundi, IX35,2013,Manual,55472,Diesel,145,53.1513,1.7,6999
19085,toyota, Avensis,2013,Manual,51504,Diesel,30,62.8932,2,6625
19086,vw, Scirocco,2016,Semi-Auto,69018,Diesel,125,53.3441,2,12490
19088,vw, Arteon,2019,Automatic,4444,Diesel,145,50.6872,2,28000
19089,hyundi, IX20,2016,Manual,2542,Petrol,125,50.2117,1.4,8495
19090,vw, CC,2013,Manual,33305,Diesel,125,59.7849,2,8399
19093,bmw, 6 Series,2015,Semi-Auto,26797,Diesel,160,49.7606,3,23552
19095,ford, KA,2009,Manual,92000,Petrol,30,55.1633,1.2,2350
19097,skoda, Yeti,2014,Manual,69815,Diesel,30,61.365,1.6,5998
19098,audi, A8,2018,Automatic,4284,Petrol,145,37.9534,3,38500
19099,vw, Beetle,2016,Manual,23500,Diesel,30,61.5469,2,12500
19101,hyundi, I800,2018,Automatic,30038,Diesel,145,31.7501,2.5,15999
19102,hyundi, I40,2019,Manual,10,Diesel,145,52.2421,1.6,16500
19103,hyundi, IX35,2011,Manual,79000,Petrol,205,41.4929,1.6,5475
19104,toyota, Prius,2017,Automatic,30130,Hybrid,140,64.1072,1.8,22991
19105,skoda, Rapid,2017,Manual,31600,Petrol,20,59.9924,1.2,8250
19106,vw, Scirocco,2008,Manual,82156,Petrol,260,37.1395,2,5000
19107,hyundi, IX20,2016,Automatic,22109,Petrol,160,43.7993,1.6,8277
19108,audi, A8,2013,Automatic,43903,Diesel,235,43.8415,3,15316
19109,skoda, Kamiq,2019,Semi-Auto,1250,Petrol,145,43.917,1.5,19495
19110,ford, Puma,2019,Manual,1085,Petrol,145,51.2015,1,20000
19113,skoda, Scala,2019,Semi-Auto,2708,Petrol,145,45.6735,1.5,17490
19114,vw, Amarok,2015,Manual,50114,Diesel,260,35.0929,2,15985
19115,vw, Amarok,2019,Automatic,8500,Diesel,260,28.0487,3,30000
19118,ford, Grand Tourneo Connect,2019,Manual,5589,Diesel,145,61.6859,1.5,19500
19119,bmw, 6 Series,2016,Automatic,19411,Petrol,260,37.2042,3,21485
19120,vw, Scirocco,2015,Manual,36406,Diesel,30,53.5616,2,12990
19121,hyundi, Santa Fe,2016,Manual,39979,Diesel,200,46.8135,2.2,16470
19122,hyundi, I800,2018,Manual,33887,Diesel,145,31.7467,2.5,16299
19123,bmw, 8 Series,2020,Semi-Auto,3000,Diesel,145,40.7424,3,63000
19124,merc, V Class,2019,Automatic,20500,Diesel,145,48.9666,2.1,20950
19125,bmw, X6,2013,Automatic,44176,Diesel,300,37.5109,3,17999
19126,toyota, Prius,2017,Automatic,15661,Hybrid,135,85.6694,1.8,19990
19127,audi, A7,2020,Semi-Auto,2410,Diesel,145,38.4969,3,45890
19128,toyota, Verso,2017,Manual,36199,Petrol,205,41.4767,1.6,10998
19129,audi, Q8,2019,Semi-Auto,6000,Diesel,145,32.971,3,76990
19130,bmw, Z4,2019,Semi-Auto,5465,Petrol,145,38.8139,2,29941
19133,audi, A8,2019,Automatic,5900,Diesel,145,50.6673,3,48000
19134,hyundi, I40,2016,Manual,56001,Diesel,20,67.2059,1.7,8731
19135,merc, GLS Class,2019,Automatic,18082,Diesel,145,37.1347,3,44890
19137,vauxhall, Vivaro,2018,Manual,18673,Diesel,145,40.6555,1.6,16495
19138,ford, Grand C-MAX,2016,Manual,18415,Diesel,30,64.5649,1.5,9899
19139,bmw, M4,2019,Semi-Auto,934,Petrol,150,33.9366,3,49980
19140,bmw, X4,2016,Automatic,24881,Diesel,145,54.1892,2,22750
19141,merc, X-CLASS,2019,Automatic,39,Diesel,260,35.7353,2.3,28675
19142,ford, Tourneo Connect,2015,Manual,88927,Diesel,30,64.3425,1.5,9998
19143,bmw, Z4,2019,Automatic,467,Petrol,145,38.7868,2,32970
19144,skoda, Kamiq,2020,Semi-Auto,2500,Diesel,145,52.2831,1.6,22500
19145,vauxhall, Vivaro,2016,Manual,29652,Diesel,160,50.1538,1.6,12995
19146,vw, Arteon,2019,Automatic,6000,Diesel,145,50.4137,2,28990
19147,bmw, Z4,2019,Automatic,3066,Petrol,145,33.3944,3,38250
19148,hyundi, I40,2017,Manual,34328,Diesel,145,67.7009,1.7,10465
19149,hyundi, Santa Fe,2016,Manual,10236,Diesel,200,46.7066,2.2,17790
19154,toyota, Prius,2018,Automatic,10549,Hybrid,135,93.952,1.8,20950
19155,merc, CLS Class,2018,Automatic,8376,Petrol,145,36.1054,3,41495
19156,merc, S Class,2015,Semi-Auto,16382,Diesel,200,48.0284,3,28998
19158,ford, Edge,2017,Automatic,20540,Diesel,160,48.7084,2,19997
19159,toyota, GT86,2015,Manual,38126,Petrol,260,36.4004,2,13991
19160,skoda, Scala,2019,Semi-Auto,3030,Petrol,150,44.891,1.5,19995
19161,bmw, X7,2020,Semi-Auto,5000,Diesel,150,31.5911,3,78000
19162,bmw, 7 Series,2017,Semi-Auto,14550,Petrol,145,35.1064,4.4,35495
19164,vauxhall, Zafira Tourer,2017,Manual,8131,Petrol,145,41.4895,1.4,11400
19165,toyota, Land Cruiser,2017,Automatic,11356,Diesel,145,38.5701,2.8,37790
19166,bmw, M3,2009,Manual,65000,Petrol,580,21.7705,4,16950
19169,skoda, Rapid,2019,Manual,12106,Petrol,145,58.7635,1,9995
19172,bmw, Z3,2001,Manual,60000,Petrol,325,30.7305,2.2,5950
19173,audi, A8,2017,Automatic,3338,Diesel,145,50.5856,3,38995
19174,ford, Galaxy,2016,Manual,11100,Diesel,125,56.4585,2,19998
19176,hyundi, IX20,2017,Manual,30458,Petrol,150,50.2723,1.4,8690
19178,vauxhall, GTC,2016,Manual,21188,Petrol,160,47.138,1.4,7760
19182,toyota, Prius,2019,Automatic,3700,Hybrid,135,64.1047,1.8,23998
19183,toyota, Verso,2016,Manual,14103,Petrol,205,41.7961,1.6,11298
19185,bmw, X4,2016,Automatic,43751,Diesel,145,54.4756,2,19250
19186,vw, Scirocco,2016,Manual,32526,Petrol,125,52.2919,1.4,14382
19188,skoda, Scala,2020,Automatic,3059,Petrol,150,46.8585,1,18600
19189,vw, Arteon,2019,Automatic,8401,Diesel,145,60.3364,2,27490
19191,ford, KA,2019,Manual,2296,Petrol,145,43.5916,1.2,10998
19192,vw, Scirocco,2016,Manual,32608,Petrol,125,37.062,1.4,11490
19193,toyota, Prius,2017,Automatic,45756,Hybrid,140,94.2144,1.8,17498
19194,skoda, Rapid,2013,Semi-Auto,54400,Petrol,150,34.9936,1.4,6000
19196,vw, Tiguan Allspace,2018,Semi-Auto,29979,Diesel,145,55.6297,2,21750
19198,merc, CLS Class,2018,Semi-Auto,11700,Diesel,145,51.3144,3,26682
19200,audi, A7,2019,Semi-Auto,76,Diesel,145,47.051,2,35998
19201,toyota, Avensis,2016,Manual,31912,Diesel,20,67.5813,1.6,10191
19202,bmw, X7,2019,Automatic,5929,Diesel,145,31.5938,3,72500
19203,hyundi, IX35,2011,Manual,75617,Diesel,145,48.9654,1.7,5490
19205,hyundi, I800,2016,Manual,30283,Diesel,300,37.7046,2.5,13990
19206,ford, Mustang,2019,Automatic,11,Petrol,145,30.3052,2.3,37300
19207,ford, Grand C-MAX,2017,Manual,14369,Diesel,150,64.3676,1.5,12950
19208,ford, Galaxy,2017,Semi-Auto,27503,Diesel,145,52.4197,2,17970
19209,ford, Edge,2018,Automatic,8633,Diesel,145,47.9466,2,26995
19210,merc, S Class,2015,Semi-Auto,30554,Diesel,200,48.5671,3,27998
19212,skoda, Rapid,2017,Manual,42536,Petrol,145,61.4334,1,8990
19213,merc, V Class,2019,Manual,16989,Diesel,145,46.2095,2.1,18450
19216,bmw, Z4,2019,Semi-Auto,434,Petrol,145,38.5109,2,33500
19219,hyundi, IX20,2017,Manual,13510,Petrol,145,50.3331,1.4,9995
19220,ford, Tourneo Custom,2019,Manual,2763,Diesel,150,35.4133,2,21400
19221,vauxhall, Combo Life,2019,Manual,6950,Diesel,145,53.4307,1.5,13998
19222,ford, Edge,2017,Semi-Auto,21955,Diesel,145,47.6124,2,21000
19223,audi, SQ5,2015,Automatic,79000,Diesel,235,42.7225,3,19950
19224,bmw, i3,2016,Automatic,20013,Hybrid,0,77.931,0,19875
19225,bmw, i3,2016,Automatic,35446,Hybrid,0,77.6129,0,16500
19226,vauxhall, Agila,2011,Automatic,19079,Petrol,145,49.2035,1.2,5499
19227,ford, Galaxy,2018,Manual,34350,Diesel,145,56.3395,2,17979
19230,bmw, M4,2019,Semi-Auto,5650,Petrol,145,32.6934,3,47898
19231,vw, Beetle,2007,Manual,40000,Petrol,265,36.4926,1.6,3850
19233,ford, Galaxy,2019,Semi-Auto,9513,Diesel,145,46.749,2,27700
19234,audi, A8,2017,Automatic,3793,Diesel,145,50.3068,3,34930
19236,ford, Grand C-MAX,2016,Manual,50592,Diesel,30,64.1779,1.5,9200
19238,hyundi, IX20,2016,Manual,15560,Petrol,125,50.3933,1.4,8250
19240,vw, Arteon,2019,Manual,10,Diesel,145,52.1533,2,27798
19241,vw, Beetle,2014,Manual,33391,Diesel,30,66.0161,1.6,7930
19242,audi, RS4,2019,Semi-Auto,4761,Petrol,145,28.902,2.9,56991
19246,ford, Puma,2020,Manual,999,Petrol,145,49.2321,1,23780
19247,vw, Arteon,2019,Automatic,2411,Diesel,145,44.2136,2,25225
19248,skoda, Scala,2019,Automatic,1500,Petrol,145,46.9645,1,18995
19250,vw, Amarok,2018,Automatic,18906,Diesel,265,36.3707,3,22990
19252,vw, CC,2016,Automatic,89603,Diesel,125,59.0738,2,9588
19253,vauxhall, GTC,2016,Manual,11991,Petrol,260,36.1902,2,15995
19254,bmw, X4,2015,Automatic,59016,Diesel,145,54.0101,2,17000
19255,bmw, M2,2019,Automatic,2935,Petrol,145,29.3278,3,49999
19256,vw, Caddy Maxi Life,2020,Semi-Auto,5000,Diesel,145,46.2188,2,25995
19258,vauxhall, Combo Life,2018,Manual,9460,Diesel,145,53.4886,1.5,13794
19259,vw, Shuttle,2018,Manual,30803,Diesel,145,47.4466,2,19498
19260,ford, Grand C-MAX,2017,Manual,46391,Petrol,30,54.1166,1,9995
19261,hyundi, Santa Fe,2017,Manual,29458,Diesel,200,47.2271,2.2,17991
19262,merc, CLS Class,2016,Automatic,41253,Diesel,125,57.7528,2.1,16957
19266,vw, Caravelle,2019,Semi-Auto,6280,Diesel,145,33.3249,2,46795
19268,ford, Grand C-MAX,2018,Manual,32038,Diesel,145,64.4718,1.5,11176
19269,merc, S Class,2018,Automatic,1952,Petrol,145,33.9706,4,82099
19270,hyundi, I40,2017,Manual,30043,Diesel,145,65.7717,1.7,11120
19271,merc, S Class,2018,Automatic,3728,Diesel,145,48.3814,3,57899
19273,vw, CC,2016,Automatic,48488,Diesel,125,59.0841,2,11549
19274,merc, CLS Class,2016,Automatic,30744,Diesel,125,57.7791,2.1,19480
19275,vauxhall, GTC,2018,Manual,11661,Diesel,145,65.7219,1.6,12550
19276,hyundi, Santa Fe,2019,Semi-Auto,5931,Diesel,145,39.0491,2.2,34000
19278,ford, KA,2014,Manual,24962,Petrol,30,57.7504,1.2,5399
19279,vauxhall, Combo Life,2019,Automatic,2592,Diesel,145,50.2956,1.5,15950
19280,merc, S Class,2019,Semi-Auto,9955,Diesel,145,52.0354,3,48896
19281,bmw, X7,2019,Automatic,8574,Diesel,145,33.7422,3,65520
19282,ford, Galaxy,2019,Automatic,8156,Diesel,145,54.5303,2,26495
19283,hyundi, I800,2017,Automatic,44749,Diesel,145,33.22,2.5,13499
19284,merc, G Class,2019,Automatic,12000,Petrol,145,21.3263,4,139948
19286,merc, S Class,2019,Automatic,1284,Diesel,145,52.2611,2.9,55298
19289,ford, Galaxy,2017,Manual,37614,Diesel,125,56.2985,2,17999
19294,ford, Edge,2017,Manual,42359,Diesel,160,48.8351,2,17995
19295,ford, Grand C-MAX,2016,Automatic,36541,Diesel,30,58.7677,1.5,8750
19296,toyota, Hilux,2019,Automatic,3350,Diesel,260,3.0256,2.4,28495
19298,audi, A8,2020,Semi-Auto,1354,Diesel,145,39.0541,3,48490
19299,bmw, X6,2018,Semi-Auto,12648,Diesel,145,41.3174,3,39589
19302,audi, A7,2019,Automatic,15302,Diesel,145,46.9204,2,31720
19303,vauxhall, GTC,2016,Manual,40646,Petrol,160,47.1577,1.4,8998
19304,ford, Tourneo Custom,2018,Manual,36199,Diesel,145,44.6122,2,19776
19305,vw, Shuttle,2018,Manual,25029,Diesel,145,47.205,2,19998
19307,toyota, Prius,2017,Automatic,30785,Hybrid,0,94.0852,1.8,18490
19310,toyota, Prius,2009,Automatic,40954,Hybrid,10,65.8714,1.5,5750
19311,bmw, X4,2019,Semi-Auto,7272,Diesel,150,43.0586,2,33998
19312,hyundi, IX20,2015,Automatic,45908,Petrol,200,43.2171,1.6,6750
19313,bmw, Z4,2019,Automatic,2200,Petrol,145,36.9567,2,31600
19316,bmw, X7,2019,Semi-Auto,5283,Diesel,145,33.81,3,69995
19320,ford, Edge,2017,Manual,65853,Diesel,160,48.5432,2,16999
19321,hyundi, IX35,2015,Manual,59817,Diesel,145,54.569,1.7,7885
19323,vw, Arteon,2019,Automatic,5257,Petrol,145,47.2951,2,26587
19324,merc, X-CLASS,2019,Automatic,3740,Diesel,260,35.8225,2.3,31950
19325,vw, Arteon,2019,Semi-Auto,13500,Diesel,145,43.9479,2,25990
19326,bmw, M4,2018,Semi-Auto,8797,Petrol,145,34.2114,3,39792
19329,merc, X-CLASS,2018,Automatic,14000,Diesel,240,35.7168,2.3,28990
19331,hyundi, IX20,2016,Manual,27815,Petrol,125,50.0133,1.4,8050
19334,ford, Edge,2019,Semi-Auto,16192,Diesel,145,37.5121,2,29999
19337,merc, CLA Class,2016,Automatic,30500,Petrol,205,40.7268,2,28944
19339,vw, Amarok,2017,Automatic,51214,Diesel,260,35.9115,3,23990
19340,merc, CLA Class,2019,Automatic,14024,Diesel,145,51.2087,2.1,25480
19342,vw, Amarok,2020,Automatic,3602,Diesel,260,33.6703,3,33495
19344,vw, Tiguan Allspace,2019,Automatic,15856,Diesel,150,38.644,2,28950
19345,toyota, Prius,2013,Automatic,48597,Hybrid,0,69.0269,1.8,16995
19346,ford, Galaxy,2016,Manual,39886,Diesel,125,56.3913,2,15899
19347,skoda, Scala,2019,Semi-Auto,5000,Petrol,145,46.96,1,16250
19349,bmw, M4,2019,Semi-Auto,2373,Petrol,145,34.3761,3,45999
19350,skoda, Rapid,2017,Manual,40700,Petrol,30,57.7589,1.2,8750
19352,vw, Arteon,2019,Automatic,11267,Diesel,145,50.1281,2,26990
19353,vw, Scirocco,2015,Semi-Auto,35845,Diesel,125,53.5493,2,14295
19356,ford, KA,2014,Manual,39987,Petrol,30,57.4196,1.2,4591
19359,bmw, X4,2019,Semi-Auto,9829,Diesel,145,42.7696,2,34999
19361,vw, Scirocco,2016,Manual,25624,Diesel,20,55.3835,2,14966
19363,toyota, PROACE VERSO,2019,Manual,7350,Diesel,145,40.456,2,24990
19364,merc, V Class,2020,Semi-Auto,10,Diesel,145,36.7877,2,54561
19369,vauxhall, Antara,2014,Semi-Auto,62308,Diesel,330,33.5419,2.2,6580
19371,bmw, X4,2016,Automatic,74001,Diesel,145,54.1721,2,18995
19372,toyota, Verso,2018,Manual,21981,Petrol,145,41.6417,1.6,12498
19374,skoda, Rapid,2017,Manual,45551,Petrol,150,57.8803,1.2,8391
19375,merc, GL Class,2016,Manual,30140,Diesel,30,64.5178,2.1,15999
19378,bmw, Z4,2014,Manual,37957,Petrol,200,41.3173,2,13200
19379,skoda, Scala,2019,Manual,2688,Petrol,150,50.0573,1,14995
19380,bmw, 6 Series,2016,Automatic,45360,Diesel,200,49.6658,3,20999
19381,skoda, Rapid,2016,Manual,14474,Petrol,20,57.3171,1.2,8295
19382,hyundi, IX20,2016,Manual,55979,Petrol,125,50.0075,1.4,7795
19383,ford, Grand C-MAX,2017,Manual,24088,Diesel,145,64.2718,1.5,10290
19384,merc, V Class,2018,Manual,23694,Diesel,145,46.6252,2.1,20498
19385,ford, Puma,2020,Manual,2165,Petrol,145,50.1198,1,20980
19388,vw, Arteon,2018,Semi-Auto,7829,Diesel,145,60.115,2,24485
19390,merc, CLS Class,2019,Semi-Auto,3443,Diesel,145,48.0189,2.9,45699
19391,bmw, 6 Series,2016,Automatic,43483,Diesel,200,49.8338,3,20999
19392,merc, SLK,2016,Automatic,39820,Diesel,30,70.6841,2.1,16299
19393,toyota, Prius,2019,Automatic,3982,Hybrid,135,61.1882,1.8,22990
19394,merc, S Class,2017,Semi-Auto,22906,Diesel,145,52.657,3,34999
19395,merc, S Class,2001,Automatic,108800,Diesel,325,31.5473,3.2,1695
19396,hyundi, IX20,2017,Manual,22861,Petrol,145,50.5045,1.4,8998
19399,audi, A7,2019,Automatic,10,Diesel,145,52.2477,3,33990
19400,ford, Tourneo Connect,2016,Manual,24939,Diesel,30,61.4968,1.5,11298
19403,bmw, M6,2015,Semi-Auto,34017,Petrol,555,28.5024,4.4,34147
19404,toyota, Verso,2017,Semi-Auto,19687,Petrol,165,43.3602,1.8,16299
19406,merc, V Class,2013,Automatic,78000,Diesel,300,38.4615,2.1,14995
19407,ford, Puma,2019,Manual,1693,Petrol,145,50.5123,1,19000
19409,bmw, X4,2019,Automatic,7555,Diesel,145,41.1131,3,47541
19413,toyota, Hilux,2018,Manual,30084,Diesel,265,40.3717,2.4,23498
19415,vw, Scirocco,2015,Manual,34867,Diesel,20,55.3461,2,13495
19417,hyundi, Santa Fe,2019,Automatic,1578,Diesel,145,39.3319,2.2,34000
19418,skoda, Rapid,2013,Manual,44000,Petrol,30,55.1522,1.2,4990
19419,hyundi, I800,2019,Automatic,4733,Diesel,145,32.0219,2.5,20495
19421,merc, GL Class,2016,Automatic,72000,Diesel,300,39.3693,3,30990
19424,ford, Tourneo Connect,2016,Automatic,6000,Diesel,125,56.5266,1.5,14995
19425,hyundi, Santa Fe,2016,Manual,23828,Diesel,200,47.242,2.2,17298
19426,ford, Edge,2017,Manual,15500,Diesel,150,48.738,2,19995
19428,hyundi, I40,2016,Manual,32309,Diesel,20,67.6563,1.7,9995
19432,ford, Puma,2019,Manual,3844,Petrol,145,50.4908,1,21250
19433,ford, KA,2014,Manual,51534,Petrol,30,57.4419,1.2,4689
19434,ford, Grand C-MAX,2016,Automatic,24904,Diesel,125,56.2982,2,11699
19436,bmw, M4,2020,Semi-Auto,6,Petrol,145,34.1375,3,45990
19437,bmw, 7 Series,2017,Automatic,22000,Petrol,150,22.2669,6.6,52950
19438,toyota, Prius,2016,Automatic,33501,Hybrid,0,94.0139,1.8,15999
19439,vauxhall, Combo Life,2019,Manual,8125,Diesel,145,53.4917,1.5,15590
19442,toyota, Prius,2019,Automatic,4000,Hybrid,135,235.0771,1.8,21500
19443,skoda, Rapid,2017,Manual,33228,Petrol,30,57.6364,1.2,8990
19445,toyota, PROACE VERSO,2019,Manual,2456,Diesel,145,40.711,2,25488
19447,toyota, Verso,2017,Manual,45000,Petrol,150,41.4381,1.6,10650
19448,vw, Amarok,2020,Automatic,4500,Diesel,260,35.8976,3,30995
19449,skoda, Rapid,2015,Manual,31670,Petrol,30,57.3507,1.2,7995
19451,hyundi, Santa Fe,2017,Manual,22531,Diesel,200,46.9623,2.2,18295
19452,vw, Caddy Maxi Life,2018,Semi-Auto,3861,Diesel,145,56.6788,2,17450
19454,vw, Beetle,2015,Manual,32800,Petrol,150,47.8338,1.2,10950
19457,merc, GL Class,2016,Automatic,29834,Diesel,30,64.0229,2.1,16917
19458,vw, Amarok,2019,Automatic,1120,Diesel,260,33.3621,3,36990
19459,ford, Edge,2016,Automatic,28746,Diesel,160,48.2794,2,19500
19461,bmw, X7,2019,Semi-Auto,6506,Diesel,145,31.3999,3,77880
19462,hyundi, I40,2015,Automatic,17200,Diesel,200,47.4498,1.7,11995
19463,vauxhall, Combo Life,2019,Manual,10693,Petrol,145,42.245,1.2,13875
19464,bmw, 6 Series,2017,Automatic,23954,Petrol,260,36.7285,3,23400
19465,merc, GLS Class,2017,Automatic,17000,Diesel,305,37.1987,3,39900
19467,toyota, Avensis,2016,Manual,40149,Diesel,20,67.5029,1.6,7899
